Rotational speed [rpm],Torque [Nm],Tool wear [min],Air temperature [C],Process temperature [C],is_low_quality,is_medium_quality,is_high_quality,temp_difference,normalized_torque,low_speed,medium_speed,high_speed
1514,37.9,9,24.850000000000023,35.05000000000001,1,0,0,-10.199999999999989,0.4947780678851175,0,1,0
1511,42.8,209,24.350000000000023,35.25,1,0,0,-10.899999999999975,0.5587467362924282,0,1,0
1403,64.2,0,24.65000000000004,35.85000000000002,1,0,0,-11.199999999999983,0.8381201044386424,0,1,0
1429,47.9,53,28.65000000000004,37.55000000000001,0,1,0,-8.899999999999974,0.6253263707571802,0,1,0
1431,51.3,57,27.05000000000001,36.05000000000001,1,0,0,-9.0,0.6697127937336814,0,1,0
1537,36.3,233,23.55000000000001,34.650000000000034,0,1,0,-11.100000000000025,0.4738903394255874,0,1,0
1603,36.1,126,25.75,37.05000000000001,0,1,0,-11.300000000000011,0.4712793733681463,0,1,0
1683,30.9,163,24.65000000000004,36.05000000000001,1,0,0,-11.399999999999974,0.4033942558746736,0,1,0
1658,41.0,74,23.75,34.85000000000002,1,0,0,-11.100000000000025,0.5352480417754569,0,1,0
1886,23.0,198,25.850000000000023,35.35000000000002,1,0,0,-9.5,0.3002610966057441,0,1,0
1695,27.1,32,29.450000000000045,39.05000000000001,1,0,0,-9.599999999999966,0.3537859007832898,0,1,0
1407,42.4,218,27.55000000000001,37.450000000000045,0,1,0,-9.900000000000034,0.5535248041775457,0,1,0
1442,48.5,174,30.75,40.25,1,0,0,-9.5,0.6331592689295039,0,1,0
1427,37.6,73,26.950000000000045,36.05000000000001,1,0,0,-9.099999999999966,0.4908616187989557,0,1,0
1411,41.6,160,27.25,36.150000000000034,0,1,0,-8.900000000000034,0.5430809399477807,0,1,0
1452,39.4,78,27.450000000000045,36.25,0,1,0,-8.799999999999955,0.5143603133159269,0,1,0
1703,31.4,205,24.450000000000045,35.25,0,0,1,-10.799999999999956,0.4099216710182767,0,1,0
1331,52.0,154,29.450000000000045,37.75,1,0,0,-8.299999999999955,0.6788511749347259,0,1,0
1608,39.2,221,27.450000000000045,37.25,1,0,0,-9.799999999999956,0.5117493472584858,0,1,0
1458,45.1,15,29.05000000000001,36.950000000000045,1,0,0,-7.900000000000034,0.5887728459530027,0,1,0
1321,53.4,166,26.55000000000001,36.450000000000045,1,0,0,-9.900000000000034,0.6971279373368147,0,1,0
1644,34.1,46,25.55000000000001,36.950000000000045,0,1,0,-11.400000000000034,0.4451697127937337,0,1,0
1435,43.0,202,24.05000000000001,34.85000000000002,0,0,1,-10.800000000000011,0.5613577023498695,0,1,0
1474,41.3,189,25.350000000000023,35.950000000000045,1,0,0,-10.600000000000025,0.5391644908616188,0,1,0
1470,39.9,70,30.950000000000045,40.150000000000034,1,0,0,-9.199999999999989,0.52088772845953,0,1,0
1731,33.4,112,29.15000000000004,36.950000000000045,0,1,0,-7.800000000000008,0.4360313315926893,0,1,0
1427,54.3,89,25.15000000000004,36.35000000000002,0,0,1,-11.199999999999983,0.7088772845953003,0,1,0
1376,47.6,45,28.15000000000004,37.450000000000045,1,0,0,-9.300000000000008,0.6214099216710184,0,1,0
1254,61.3,124,26.75,36.450000000000045,1,0,0,-9.700000000000044,0.8002610966057442,0,1,0
1418,43.9,129,28.450000000000045,37.450000000000045,1,0,0,-9.0,0.5731070496083551,0,1,0
1769,26.1,38,27.25,36.85000000000002,1,0,0,-9.600000000000025,0.3407310704960836,0,1,0
1620,36.6,80,30.75,39.85000000000002,0,1,0,-9.100000000000025,0.4778067885117494,0,1,0
1820,26.6,175,26.75,37.25,0,1,0,-10.5,0.3472584856396867,0,1,0
1409,41.3,39,28.950000000000045,37.650000000000034,0,1,0,-8.699999999999989,0.5391644908616188,0,1,0
1620,31.1,196,26.75,36.150000000000034,1,0,0,-9.400000000000034,0.4060052219321149,0,1,0
1638,33.6,218,25.75,37.55000000000001,0,1,0,-11.800000000000011,0.4386422976501306,0,1,0
1546,36.1,94,25.15000000000004,36.25,1,0,0,-11.099999999999962,0.4712793733681463,0,1,0
1972,21.3,67,28.75,37.150000000000034,1,0,0,-8.400000000000034,0.2780678851174935,0,1,0
1517,41.2,64,25.450000000000045,36.85000000000002,1,0,0,-11.399999999999975,0.5378590078328982,0,1,0
1439,45.2,40,25.65000000000004,36.75,0,0,1,-11.099999999999962,0.5900783289817233,0,1,0
1569,34.3,132,25.850000000000023,36.85000000000002,0,0,1,-11.0,0.4477806788511749,0,1,0
1559,39.4,199,28.25,37.25,1,0,0,-9.0,0.5143603133159269,0,1,0
1477,42.4,158,25.65000000000004,35.950000000000045,1,0,0,-10.300000000000008,0.5535248041775457,0,1,0
1490,43.0,108,29.850000000000023,37.950000000000045,0,1,0,-8.100000000000023,0.5613577023498695,0,1,0
1627,33.4,99,25.450000000000045,36.55000000000001,1,0,0,-11.099999999999966,0.4360313315926893,0,1,0
1548,36.4,150,29.950000000000045,39.450000000000045,1,0,0,-9.5,0.4751958224543081,0,1,0
1471,44.9,14,24.450000000000045,33.950000000000045,0,1,0,-9.5,0.5861618798955613,0,1,0
1484,41.5,65,29.55000000000001,38.85000000000002,0,0,1,-9.300000000000011,0.54177545691906,0,1,0
1626,32.4,130,24.450000000000045,35.25,1,0,0,-10.799999999999956,0.422976501305483,0,1,0
1698,27.3,14,27.850000000000023,37.450000000000045,0,1,0,-9.600000000000025,0.3563968668407311,0,1,0
1541,37.2,48,27.55000000000001,36.35000000000002,1,0,0,-8.800000000000011,0.4856396866840732,0,1,0
1713,25.8,154,25.350000000000023,34.85000000000002,0,1,0,-9.5,0.3368146214099217,0,1,0
2617,12.1,102,25.350000000000023,36.55000000000001,1,0,0,-11.199999999999989,0.1579634464751958,0,0,1
1559,36.0,124,28.950000000000045,37.35000000000002,1,0,0,-8.399999999999977,0.4699738903394256,0,1,0
1570,35.8,147,30.65000000000004,39.75,0,0,1,-9.099999999999962,0.4673629242819843,0,1,0
1632,37.5,156,24.05000000000001,34.75,0,1,0,-10.699999999999989,0.489556135770235,0,1,0
1450,46.9,186,23.75,35.25,0,1,0,-11.5,0.6122715404699739,0,1,0
1656,30.3,124,24.05000000000001,35.150000000000034,1,0,0,-11.100000000000025,0.3955613577023499,0,1,0
1310,57.9,70,24.65000000000004,34.650000000000034,0,1,0,-9.999999999999996,0.7558746736292429,0,1,0
1620,35.4,51,24.25,36.25,1,0,0,-12.0,0.4621409921671018,0,1,0
1617,31.0,148,27.75,38.950000000000045,0,1,0,-11.200000000000044,0.4046997389033943,0,1,0
2676,10.8,84,29.450000000000045,37.05000000000001,0,1,0,-7.599999999999966,0.1409921671018277,0,0,1
1554,42.0,58,29.450000000000045,39.150000000000034,1,0,0,-9.699999999999989,0.5483028720626633,0,1,0
1546,43.0,23,28.55000000000001,37.85000000000002,1,0,0,-9.300000000000011,0.5613577023498695,0,1,0
1698,28.3,103,26.65000000000004,37.25,1,0,0,-10.599999999999962,0.3694516971279373,0,1,0
1493,41.2,43,24.25,35.150000000000034,1,0,0,-10.900000000000034,0.5378590078328982,0,1,0
1467,44.3,55,27.55000000000001,36.35000000000002,1,0,0,-8.800000000000011,0.5783289817232377,0,1,0
1305,47.2,155,24.75,35.35000000000002,1,0,0,-10.600000000000025,0.6161879895561359,0,1,0
1459,42.1,146,24.850000000000023,35.05000000000001,1,0,0,-10.199999999999989,0.5496083550913838,0,1,0
1529,42.4,107,26.850000000000023,36.55000000000001,0,0,1,-9.699999999999989,0.5535248041775457,0,1,0
1501,37.0,77,29.55000000000001,38.85000000000002,1,0,0,-9.300000000000011,0.4830287206266319,0,1,0
1693,33.3,170,25.65000000000004,36.450000000000045,0,1,0,-10.800000000000008,0.4347258485639687,0,1,0
1722,30.4,178,24.350000000000023,35.35000000000002,1,0,0,-11.0,0.3968668407310705,0,1,0
1438,43.8,119,29.15000000000004,37.650000000000034,0,0,1,-8.499999999999996,0.5718015665796344,0,1,0
1464,46.2,92,22.55000000000001,33.05000000000001,1,0,0,-10.5,0.6031331592689296,0,1,0
1394,53.7,140,29.05000000000001,37.950000000000045,1,0,0,-8.900000000000034,0.7010443864229766,0,1,0
1565,35.9,81,27.75,37.35000000000002,1,0,0,-9.600000000000025,0.4686684073107049,0,1,0
1355,53.6,193,28.15000000000004,36.950000000000045,1,0,0,-8.800000000000008,0.6997389033942559,0,1,0
1344,45.3,122,25.25,36.35000000000002,0,1,0,-11.100000000000025,0.5913838120104439,0,1,0
1523,40.7,59,30.55000000000001,39.650000000000034,1,0,0,-9.100000000000025,0.5313315926892951,0,1,0
1439,36.6,212,29.25,38.75,0,1,0,-9.5,0.4778067885117494,0,1,0
1521,40.2,174,29.350000000000023,38.85000000000002,0,1,0,-9.5,0.524804177545692,0,1,0
1385,42.2,98,25.05000000000001,35.25,0,0,1,-10.199999999999989,0.5509138381201045,0,1,0
1416,46.1,202,29.25,38.650000000000034,1,0,0,-9.400000000000034,0.6018276762402089,0,1,0
1394,46.0,113,25.55000000000001,36.35000000000002,0,1,0,-10.800000000000011,0.6005221932114883,0,1,0
1283,62.1,83,26.450000000000045,36.25,0,1,0,-9.799999999999956,0.8107049608355092,0,1,0
1457,44.4,28,24.75,35.950000000000045,1,0,0,-11.200000000000044,0.5796344647519582,0,1,0
1570,37.9,154,24.25,35.85000000000002,1,0,0,-11.600000000000025,0.4947780678851175,0,1,0
1606,33.4,176,24.25,34.75,1,0,0,-10.5,0.4360313315926893,0,1,0
1496,45.0,104,25.950000000000045,37.05000000000001,1,0,0,-11.099999999999966,0.587467362924282,0,1,0
1489,45.8,42,27.950000000000045,36.950000000000045,1,0,0,-9.0,0.597911227154047,0,1,0
1759,27.9,5,26.850000000000023,36.05000000000001,1,0,0,-9.199999999999989,0.3642297650130548,0,1,0
1439,47.1,149,25.450000000000045,36.25,0,0,1,-10.799999999999956,0.6148825065274152,0,1,0
1474,39.2,177,23.75,35.150000000000034,0,0,1,-11.400000000000034,0.5117493472584858,0,1,0
1442,49.2,61,27.05000000000001,36.450000000000045,0,0,1,-9.400000000000034,0.6422976501305484,0,1,0
1463,38.2,41,27.450000000000045,38.75,1,0,0,-11.299999999999956,0.4986945169712794,0,1,0
1616,36.5,121,28.25,37.55000000000001,1,0,0,-9.300000000000011,0.4765013054830287,0,1,0
1954,24.8,13,29.55000000000001,39.25,1,0,0,-9.699999999999989,0.3237597911227154,0,1,0
1640,31.5,199,29.15000000000004,38.55000000000001,0,1,0,-9.399999999999974,0.4112271540469974,0,1,0
1406,41.9,48,30.55000000000001,39.75,0,1,0,-9.199999999999989,0.5469973890339426,0,1,0
2137,18.0,99,28.25,37.450000000000045,1,0,0,-9.200000000000044,0.2349869451697128,0,0,1
1512,33.4,146,31.05000000000001,40.450000000000045,0,1,0,-9.400000000000034,0.4360313315926893,0,1,0
2056,19.7,167,29.950000000000045,38.150000000000034,0,0,1,-8.199999999999989,0.2571801566579634,0,0,1
1889,22.7,194,28.950000000000045,38.25,1,0,0,-9.299999999999956,0.2963446475195823,0,1,0
1378,48.2,82,27.350000000000023,38.35000000000002,0,1,0,-11.0,0.6292428198433421,0,1,0
1715,30.2,0,24.55000000000001,33.950000000000045,1,0,0,-9.400000000000034,0.3942558746736292,0,1,0
1451,47.1,196,25.15000000000004,34.85000000000002,1,0,0,-9.699999999999983,0.6148825065274152,0,1,0
1594,35.8,160,26.05000000000001,35.35000000000002,0,1,0,-9.300000000000011,0.4673629242819843,0,1,0
1455,55.3,9,27.950000000000045,37.05000000000001,1,0,0,-9.099999999999966,0.7219321148825065,0,1,0
1270,52.7,44,25.15000000000004,35.75,1,0,0,-10.599999999999962,0.6879895561357703,0,1,0
1325,45.1,208,28.950000000000045,37.55000000000001,1,0,0,-8.599999999999966,0.5887728459530027,0,1,0
1597,37.9,164,28.05000000000001,37.75,1,0,0,-9.699999999999989,0.4947780678851175,0,1,0
1882,24.2,97,23.850000000000023,34.75,0,1,0,-10.899999999999975,0.3159268929503916,0,1,0
1452,46.2,168,25.850000000000023,37.25,1,0,0,-11.399999999999975,0.6031331592689296,0,1,0
1395,43.7,215,27.55000000000001,38.55000000000001,1,0,0,-11.0,0.570496083550914,0,1,0
1394,42.7,179,25.75,36.950000000000045,1,0,0,-11.200000000000044,0.5574412532637076,0,1,0
1462,43.4,68,29.65000000000004,39.35000000000002,1,0,0,-9.699999999999983,0.566579634464752,0,1,0
1410,65.7,191,25.75,35.85000000000002,1,0,0,-10.100000000000025,0.8577023498694518,0,1,0
1378,48.7,119,26.350000000000023,37.75,0,1,0,-11.399999999999975,0.6357702349869453,0,1,0
1483,41.1,208,26.55000000000001,35.950000000000045,1,0,0,-9.400000000000034,0.5365535248041776,0,1,0
1525,38.5,27,25.75,37.35000000000002,0,1,0,-11.600000000000025,0.5026109660574413,0,1,0
1486,44.2,196,25.15000000000004,35.25,0,1,0,-10.099999999999962,0.5770234986945171,0,1,0
1414,51.4,199,28.15000000000004,37.25,1,0,0,-9.099999999999962,0.6710182767624021,0,1,0
1500,44.2,188,27.75,38.85000000000002,1,0,0,-11.100000000000025,0.5770234986945171,0,1,0
1595,31.7,170,23.850000000000023,34.75,1,0,0,-10.899999999999975,0.4138381201044386,0,1,0
1431,45.4,90,26.850000000000023,35.950000000000045,1,0,0,-9.100000000000025,0.5926892950391646,0,1,0
1541,36.2,166,27.450000000000045,36.650000000000034,0,0,1,-9.199999999999989,0.4725848563968669,0,1,0
1614,33.2,155,30.450000000000045,38.650000000000034,1,0,0,-8.199999999999989,0.4334203655352481,0,1,0
1678,28.1,133,24.05000000000001,35.05000000000001,0,1,0,-11.0,0.3668407310704961,0,1,0
1334,46.3,31,26.15000000000004,36.05000000000001,0,1,0,-9.899999999999974,0.6044386422976501,0,1,0
1263,60.8,146,27.350000000000023,38.85000000000002,0,1,0,-11.5,0.793733681462141,0,1,0
1444,43.8,176,25.15000000000004,35.150000000000034,1,0,0,-9.999999999999996,0.5718015665796344,0,1,0
1526,42.5,194,30.75,39.75,1,0,0,-9.0,0.5548302872062664,0,1,0
1416,54.1,48,29.05000000000001,38.450000000000045,1,0,0,-9.400000000000034,0.706266318537859,0,1,0
1616,34.5,46,28.75,37.75,1,0,0,-9.0,0.4503916449086162,0,1,0
1459,41.3,196,24.25,35.450000000000045,1,0,0,-11.200000000000044,0.5391644908616188,0,1,0
1518,34.1,155,28.75,37.25,1,0,0,-8.5,0.4451697127937337,0,1,0
1505,35.9,95,27.450000000000045,36.85000000000002,1,0,0,-9.399999999999975,0.4686684073107049,0,1,0
1605,33.9,86,29.75,39.05000000000001,1,0,0,-9.300000000000011,0.4425587467362924,0,1,0
1458,42.2,25,30.65000000000004,39.950000000000045,1,0,0,-9.300000000000008,0.5509138381201045,0,1,0
1721,30.1,210,29.25,37.950000000000045,0,1,0,-8.700000000000045,0.3929503916449086,0,1,0
1423,42.9,124,26.65000000000004,36.25,0,1,0,-9.599999999999962,0.5600522193211489,0,1,0
1468,41.4,156,24.25,35.85000000000002,0,0,1,-11.600000000000025,0.5404699738903395,0,1,0
1663,30.4,209,25.65000000000004,37.05000000000001,0,0,1,-11.399999999999974,0.3968668407310705,0,1,0
1454,36.6,0,28.850000000000023,37.650000000000034,1,0,0,-8.800000000000011,0.4778067885117494,0,1,0
1372,46.3,173,26.25,37.35000000000002,1,0,0,-11.100000000000025,0.6044386422976501,0,1,0
1555,36.8,36,25.450000000000045,35.05000000000001,0,0,1,-9.599999999999966,0.4804177545691906,0,1,0
1483,40.8,28,27.65000000000004,37.55000000000001,0,1,0,-9.899999999999974,0.5326370757180157,0,1,0
1843,24.2,212,23.65000000000004,34.950000000000045,0,1,0,-11.300000000000008,0.3159268929503916,0,1,0
1624,31.6,145,28.65000000000004,38.150000000000034,0,1,0,-9.499999999999996,0.4125326370757181,0,1,0
1352,55.5,59,28.850000000000023,37.75,0,1,0,-8.899999999999977,0.7245430809399478,0,1,0
1309,61.5,56,24.15000000000004,35.150000000000034,1,0,0,-10.999999999999996,0.8028720626631854,0,1,0
1397,53.7,80,27.450000000000045,37.55000000000001,1,0,0,-10.099999999999966,0.7010443864229766,0,1,0
1300,57.2,174,27.850000000000023,37.55000000000001,1,0,0,-9.699999999999989,0.7467362924281985,0,1,0
1531,30.8,212,25.350000000000023,35.85000000000002,0,0,1,-10.5,0.402088772845953,0,1,0
1671,28.0,158,24.350000000000023,35.35000000000002,0,0,1,-11.0,0.3655352480417755,0,1,0
1632,31.8,17,25.75,35.25,0,0,1,-9.5,0.4151436031331593,0,1,0
1409,56.0,19,31.15000000000004,40.450000000000045,1,0,0,-9.300000000000008,0.731070496083551,0,1,0
1619,31.6,129,24.15000000000004,35.55000000000001,1,0,0,-11.399999999999974,0.4125326370757181,0,1,0
1544,38.8,97,25.25,35.85000000000002,0,1,0,-10.600000000000025,0.5065274151436031,0,1,0
1446,44.5,135,27.75,37.150000000000034,1,0,0,-9.400000000000034,0.5809399477806789,0,1,0
1590,28.5,23,26.65000000000004,36.35000000000002,1,0,0,-9.699999999999983,0.3720626631853786,0,1,0
1636,30.3,90,23.950000000000045,34.650000000000034,1,0,0,-10.699999999999989,0.3955613577023499,0,1,0
1975,19.7,17,27.850000000000023,37.650000000000034,1,0,0,-9.800000000000011,0.2571801566579634,0,1,0
1475,37.0,44,23.05000000000001,34.150000000000034,1,0,0,-11.100000000000025,0.4830287206266319,0,1,0
1441,43.7,131,30.950000000000045,40.450000000000045,0,1,0,-9.5,0.570496083550914,0,1,0
1351,52.4,102,24.950000000000045,35.75,1,0,0,-10.799999999999956,0.6840731070496084,0,1,0
1667,30.0,160,29.950000000000045,39.35000000000002,0,1,0,-9.399999999999975,0.391644908616188,0,1,0
1433,37.7,42,26.15000000000004,35.450000000000045,1,0,0,-9.300000000000008,0.4921671018276763,0,1,0
1714,28.7,55,26.850000000000023,36.950000000000045,0,0,1,-10.100000000000025,0.3746736292428199,0,1,0
1417,45.2,185,28.55000000000001,37.450000000000045,0,1,0,-8.900000000000034,0.5900783289817233,0,1,0
1510,39.4,29,23.65000000000004,34.85000000000002,1,0,0,-11.199999999999983,0.5143603133159269,0,1,0
1381,47.9,33,28.15000000000004,37.650000000000034,1,0,0,-9.499999999999996,0.6253263707571802,0,1,0
1503,43.3,90,24.15000000000004,35.35000000000002,1,0,0,-11.199999999999983,0.5652741514360313,0,1,0
1510,38.5,47,28.15000000000004,37.450000000000045,1,0,0,-9.300000000000008,0.5026109660574413,0,1,0
1390,47.9,127,24.75,36.35000000000002,1,0,0,-11.600000000000025,0.6253263707571802,0,1,0
1302,53.4,58,29.05000000000001,37.75,0,1,0,-8.699999999999989,0.6971279373368147,0,1,0
1769,24.9,91,29.05000000000001,37.55000000000001,1,0,0,-8.5,0.325065274151436,0,1,0
1389,49.6,169,28.950000000000045,37.35000000000002,1,0,0,-8.399999999999977,0.6475195822454308,0,1,0
1367,47.3,47,25.350000000000023,35.55000000000001,0,1,0,-10.199999999999989,0.6174934725848564,0,1,0
1504,45.8,58,23.450000000000045,34.25,1,0,0,-10.799999999999956,0.597911227154047,0,1,0
1573,38.9,209,28.75,37.75,0,1,0,-9.0,0.5078328981723238,0,1,0
1384,47.4,121,28.75,37.85000000000002,0,1,0,-9.100000000000025,0.618798955613577,0,1,0
1495,35.2,214,25.65000000000004,36.75,0,1,0,-11.099999999999962,0.4595300261096606,0,1,0
1433,49.3,206,28.05000000000001,38.55000000000001,1,0,0,-10.5,0.643603133159269,0,1,0
1521,44.1,37,29.350000000000023,38.35000000000002,1,0,0,-9.0,0.5757180156657964,0,1,0
1442,55.6,194,25.55000000000001,36.450000000000045,1,0,0,-10.900000000000034,0.7258485639686685,0,1,0
1445,41.7,180,27.75,37.25,1,0,0,-9.5,0.5443864229765014,0,1,0
1606,30.1,98,30.350000000000023,39.25,0,1,0,-8.899999999999977,0.3929503916449086,0,1,0
1676,32.4,98,28.05000000000001,37.55000000000001,1,0,0,-9.5,0.422976501305483,0,1,0
1666,32.0,128,26.850000000000023,38.35000000000002,1,0,0,-11.5,0.4177545691906005,0,1,0
1610,34.6,219,24.75,34.25,0,1,0,-9.5,0.4516971279373368,0,1,0
1576,30.4,92,28.15000000000004,37.450000000000045,1,0,0,-9.300000000000008,0.3968668407310705,0,1,0
1442,43.9,110,25.15000000000004,36.85000000000002,1,0,0,-11.699999999999983,0.5731070496083551,0,1,0
1872,22.6,162,26.350000000000023,36.05000000000001,0,0,1,-9.699999999999989,0.2950391644908616,0,1,0
1512,43.2,47,26.25,36.85000000000002,0,1,0,-10.600000000000025,0.5639686684073107,0,1,0
1867,23.4,225,26.450000000000045,36.05000000000001,0,1,0,-9.599999999999966,0.3054830287206266,0,1,0
1745,26.3,150,26.65000000000004,38.05000000000001,0,1,0,-11.399999999999974,0.3433420365535248,0,1,0
1348,59.1,201,24.25,35.75,0,1,0,-11.5,0.7715404699738904,0,1,0
1470,33.5,148,27.15000000000004,36.25,1,0,0,-9.099999999999962,0.4373368146214099,0,1,0
1376,54.9,126,28.75,37.25,1,0,0,-8.5,0.7167101827676241,0,1,0
2204,16.6,175,27.850000000000023,37.25,1,0,0,-9.399999999999975,0.216710182767624,0,0,1
1396,49.0,13,25.75,36.650000000000034,1,0,0,-10.900000000000034,0.6396866840731071,0,1,0
1987,19.9,200,29.05000000000001,38.25,1,0,0,-9.199999999999989,0.2597911227154047,0,1,0
1435,44.7,8,24.75,35.950000000000045,0,0,1,-11.200000000000044,0.5835509138381202,0,1,0
1366,43.0,117,27.25,38.85000000000002,1,0,0,-11.600000000000025,0.5613577023498695,0,1,0
1532,37.6,47,24.75,35.85000000000002,1,0,0,-11.100000000000025,0.4908616187989557,0,1,0
1708,24.8,17,28.75,37.25,1,0,0,-8.5,0.3237597911227154,0,1,0
1446,36.6,227,23.950000000000045,34.950000000000045,1,0,0,-11.0,0.4778067885117494,0,1,0
1502,45.9,150,24.350000000000023,35.650000000000034,1,0,0,-11.300000000000011,0.5992167101827677,0,1,0
1535,38.6,34,28.850000000000023,37.450000000000045,0,1,0,-8.600000000000023,0.503916449086162,0,1,0
1510,42.2,36,30.25,38.75,0,1,0,-8.5,0.5509138381201045,0,1,0
1523,41.5,181,26.350000000000023,36.150000000000034,1,0,0,-9.800000000000011,0.54177545691906,0,1,0
1785,23.4,181,25.05000000000001,34.75,1,0,0,-9.699999999999989,0.3054830287206266,0,1,0
1462,41.9,126,27.55000000000001,37.85000000000002,1,0,0,-10.300000000000011,0.5469973890339426,0,1,0
1550,39.7,20,28.05000000000001,37.950000000000045,1,0,0,-9.900000000000034,0.5182767624020889,0,1,0
1422,41.9,156,29.350000000000023,37.25,0,0,1,-7.899999999999977,0.5469973890339426,0,1,0
1587,31.4,43,27.15000000000004,36.05000000000001,1,0,0,-8.899999999999974,0.4099216710182767,0,1,0
1578,32.3,196,29.25,37.950000000000045,0,0,1,-8.700000000000045,0.4216710182767624,0,1,0
1410,51.2,98,26.75,36.450000000000045,0,0,1,-9.700000000000044,0.668407310704961,0,1,0
1517,41.2,105,26.65000000000004,38.150000000000034,0,1,0,-11.499999999999996,0.5378590078328982,0,1,0
1469,53.2,189,25.75,36.950000000000045,0,1,0,-11.200000000000044,0.6945169712793735,0,1,0
1587,34.2,141,25.850000000000023,37.450000000000045,0,1,0,-11.600000000000025,0.4464751958224544,0,1,0
1574,31.8,113,26.65000000000004,37.450000000000045,0,1,0,-10.800000000000008,0.4151436031331593,0,1,0
1435,48.1,12,28.55000000000001,37.05000000000001,1,0,0,-8.5,0.6279373368146215,0,1,0
1505,44.0,187,28.55000000000001,37.85000000000002,0,1,0,-9.300000000000011,0.5744125326370758,0,1,0
1394,46.7,130,28.350000000000023,37.55000000000001,0,0,1,-9.199999999999989,0.6096605744125327,0,1,0
1516,36.7,135,23.65000000000004,34.35000000000002,0,1,0,-10.699999999999983,0.47911227154047,0,1,0
2008,20.3,178,25.950000000000045,35.55000000000001,0,1,0,-9.599999999999966,0.2650130548302872,0,0,1
1416,42.7,241,29.65000000000004,39.150000000000034,0,1,0,-9.499999999999996,0.5574412532637076,0,1,0
1578,34.5,127,25.05000000000001,34.650000000000034,0,1,0,-9.600000000000025,0.4503916449086162,0,1,0
1432,45.4,137,26.25,35.950000000000045,1,0,0,-9.700000000000044,0.5926892950391646,0,1,0
1508,41.8,89,24.850000000000023,34.450000000000045,0,1,0,-9.600000000000025,0.5456919060052219,0,1,0
1448,45.8,163,26.950000000000045,36.150000000000034,0,0,1,-9.199999999999989,0.597911227154047,0,1,0
1334,53.2,159,29.05000000000001,37.450000000000045,1,0,0,-8.400000000000034,0.6945169712793735,0,1,0
1516,39.5,23,29.65000000000004,37.650000000000034,1,0,0,-7.9999999999999964,0.5156657963446476,0,1,0
1437,48.3,110,30.75,39.950000000000045,0,1,0,-9.200000000000044,0.6305483028720626,0,1,0
1413,41.3,43,27.450000000000045,38.75,1,0,0,-11.299999999999956,0.5391644908616188,0,1,0
1310,50.7,112,25.850000000000023,35.650000000000034,1,0,0,-9.800000000000011,0.6618798955613577,0,1,0
1304,49.8,45,25.05000000000001,35.150000000000034,1,0,0,-10.100000000000025,0.6501305483028721,0,1,0
1823,25.9,181,25.15000000000004,35.85000000000002,0,0,1,-10.699999999999983,0.3381201044386423,0,1,0
1493,48.3,167,27.05000000000001,38.55000000000001,1,0,0,-11.5,0.6305483028720626,0,1,0
1394,47.4,21,27.05000000000001,36.650000000000034,0,1,0,-9.600000000000025,0.618798955613577,0,1,0
1791,27.6,166,25.75,36.85000000000002,1,0,0,-11.100000000000025,0.360313315926893,0,1,0
1573,34.6,14,30.65000000000004,39.75,1,0,0,-9.099999999999962,0.4516971279373368,0,1,0
1583,37.2,189,23.850000000000023,34.650000000000034,1,0,0,-10.800000000000011,0.4856396866840732,0,1,0
1342,49.1,179,23.950000000000045,34.75,1,0,0,-10.799999999999956,0.6409921671018277,0,1,0
1417,39.2,65,24.950000000000045,35.75,0,1,0,-10.799999999999956,0.5117493472584858,0,1,0
1450,37.2,151,24.05000000000001,34.75,0,0,1,-10.699999999999989,0.4856396866840732,0,1,0
1370,44.8,20,27.350000000000023,38.75,0,1,0,-11.399999999999975,0.5848563968668408,0,1,0
1389,49.0,34,24.450000000000045,35.450000000000045,0,1,0,-11.0,0.6396866840731071,0,1,0
1581,36.1,73,24.850000000000023,35.650000000000034,1,0,0,-10.800000000000011,0.4712793733681463,0,1,0
1694,28.0,5,25.05000000000001,35.85000000000002,0,1,0,-10.800000000000011,0.3655352480417755,0,1,0
1448,49.5,72,29.450000000000045,38.75,1,0,0,-9.299999999999956,0.6462140992167102,0,1,0
1552,37.4,37,26.25,36.05000000000001,1,0,0,-9.800000000000011,0.4882506527415143,0,1,0
1228,66.4,109,27.75,37.75,1,0,0,-10.0,0.8668407310704962,0,1,0
1597,36.4,112,24.350000000000023,35.35000000000002,1,0,0,-11.0,0.4751958224543081,0,1,0
1433,51.4,76,26.950000000000045,38.450000000000045,0,1,0,-11.5,0.6710182767624021,0,1,0
1393,47.7,28,26.450000000000045,36.05000000000001,0,1,0,-9.599999999999966,0.622715404699739,0,1,0
1809,25.1,126,27.950000000000045,39.25,0,1,0,-11.299999999999956,0.3276762402088773,0,1,0
1393,48.4,35,26.05000000000001,35.25,1,0,0,-9.199999999999989,0.6318537859007833,0,1,0
1504,43.0,4,24.75,35.950000000000045,1,0,0,-11.200000000000044,0.5613577023498695,0,1,0
1346,44.6,142,28.65000000000004,37.75,0,1,0,-9.099999999999962,0.5822454308093995,0,1,0
1473,46.3,146,26.15000000000004,35.85000000000002,1,0,0,-9.699999999999983,0.6044386422976501,0,1,0
2056,18.7,144,25.05000000000001,36.150000000000034,0,1,0,-11.100000000000025,0.2441253263707571,0,0,1
1597,31.8,73,27.15000000000004,36.450000000000045,1,0,0,-9.300000000000008,0.4151436031331593,0,1,0
